Marca,Modelo,Año,Precio,Combustible,Transmisión,Kilometraje
Nissan,Versa Sense,2021,15490.0,Gasolina,Automática,36000
Kia,Sportage,2018,20900.0,Gasolina,Automática - Secuencial,35299
Kia,Niro,2023,25990.0,Hibrido,Automática - Secuencial,11500
Ford,Territory,2022,20990.0,Gasolina,Automática - Secuencial,19500
Toyota,Yaris,2022,15990.0,Gas GLP,Mecánica,38500
Mitsubishi,Asx,2019,15990.0,Gasolina,Mecánica,50000
Mitsubishi,Xpander Cross,2022,19990.0,Gasolina,Automática,27500
Mazda,Cx-3,2022,18990.0,Gasolina,Mecánica,30000
Kia,Sportage,2016,15900.0,Gasolina,Automática - Secuencial,24327
Hyundai,Tucson,2022,24900.0,Gasolina,Automática - Secuencial,28806
Volkswagen,Tiguan Allspace,2020,24900.0,Gasolina,Automática - Secuencial,53000
Hyundai,Tucson,2024,29490.0,Gasolina,Automática - Secuencial,
Volkswagen,T-Cross,2025,21900.0,Gasolina,Automática - Secuencial,3000
Geely,Emgrand 7,2025,15500.0,Gasolina,Automática,2851
Volkswagen,Jetta,2022,23900.0,Gasolina,Automática - Secuencial,18600
Volkswagen,Jetta,2020,17900.0,Gasolina,Automática - Secuencial,59700
Volkswagen,Nivus,2021,17900.0,Gasolina,Automática - Secuencial,39000
Volkswagen,Tiguan Allspace,2018,21900.0,Gasolina,Automática - Secuencial,52000
Volkswagen,Tiguan Allspace,2020,19900.0,Gasolina,Automática - Secuencial,71000
Volkswagen,Teramont,2021,36900.0,Gasolina,Automática - Secuencial,34100
Volkswagen,Tiguan Allspace,2018,18900.0,Gasolina,Automática - Secuencial,90000
Volkswagen,Taos,2022,25900.0,Gasolina,Automática - Secuencial,22810
Volkswagen,Nivus,2023,18900.0,Gasolina,Automática - Secuencial,20000
Volkswagen,Tiguan Allspace,2020,20900.0,Gasolina,Automática - Secuencial,60000
Volkswagen,Virtus,2022,13900.0,Dual,Mecánica,51897
Ford,Ecosport,2017,12990.0,Gasolina,Automática,59162
Dodge,Durango,2018,25900.0,Gasolina,Automática,69600
Mercedes Benz,Gla 200,2022,33900.0,Gasolina,Automática,37700
Chevrolet,Tahoe,2017,44900.0,Gasolina,Automática - Secuencial,56700
Mitsubishi,Outlander,2021,26990.0,Gasolina,Automática - Secuencial,31317
Audi,Q5,2018,28900.0,Gasolina,Automática - Secuencial,40000
Audi,Q3,2023,34900.0,Gasolina,Automática - Secuencial,35000
Audi,A1 Sportback,2023,35900.0,Gasolina,Automática - Secuencial,7200
Audi,Q7,2018,36900.0,Gasolina,Automática - Secuencial,63000
Mitsubishi,Eclipse Cross,2023,20990.0,Gas GLP,Automática - Secuencial,24332
Hyundai,Tucson,2024,29990.0,Gasolina,Mecánica,
Hyundai,Creta Grand,2025,29490.0,Gas GLP,Automática,17
Hyundai,Tucson,2023,24990.0,Gasolina,Automática - Secuencial,19467
Seat,Arona,2023,18990.0,Gas GLP,Automática,33356
Hyundai,Tucson,2024,32990.0,Gasolina,Automática - Secuencial,18
Audi,A3 Sedan,2018,17900.0,Gasolina,Automática - Secuencial,57000
Hyundai,Tucson,2024,29990.0,Gasolina,Mecánica,18
Hyundai,I20 Hb,2024,17990.0,Gasolina,Automática,
Hyundai,I20 Hb,2025,17990.0,Gasolina,Automática,985
Bmw,X6 40I,2020,55500.0,Gasolina,Automática,52000
Hyundai,Creta Grand,2024,23490.0,Gasolina,Automática,18
Audi,Q8,2021,56900.0,Gasolina,Automática - Secuencial,53000
Audi,A6,2014,17900.0,Gasolina,Automática - Secuencial,52900
Bmw,X5 40I,2020,60000.0,Gasolina,Automática - Secuencial,50000
Hyundai,Santa Fe,2022,34990.0,Gasolina,Automática,18500
Hyundai,Creta,2024,21990.0,Gasolina,Automática - Secuencial,5800
Jac,Js4,2024,15490.0,Gas GLP,Automática,12516
Audi,Q3,2020,30900.0,Gasolina,Automática - Secuencial,47000
Hyundai,Creta Grand,2024,23990.0,Gasolina,Automática,18
Mercedes Benz,Glb 200,2024,45500.0,Gasolina,Automática,15000
Mercedes Benz,Glc 300,2024,74900.0,Gasolina-Hibrido,Automática,9200
Mazda,Cx-60,2024,38990.0,Gasolina,Automática,38500
Nissan,X-Trail,2022,21900.0,Gasolina,Automática,46600
Jeep,Commander,2023,37500.0,Gasolina,Automática,14200
Jeep,Commander,2024,39900.0,Gasolina,Automática,13000
Jeep,Grand Cherokee,2016,24700.0,Gasolina,Automática,84700
Peugeot,3008,2022,22500.0,Gasolina,Automática,39000
Jeep,Grand Cherokee,2024,88900.0,Gasolina,Automática,5800
Mercedes Benz,A200,2024,34900.0,Gasolina,Automática,3700
Jeep,Grand Cherokee,2023,54500.0,Gasolina,Automática,72000
Mercedes Benz,Gl 400,2015,21900.0,Gasolina,Automática - Secuencial,104725
Mercedes Benz,Glc 200 Coupe,2024,69500.0,Gasolina-Hibrido,Automática,8000
Jeep,Compass,2025,33900.0,Gasolina,Automática,4000
Dodge,Durango,2022,43900.0,Gasolina,Automática,6500
Fiat,Fastback Limited,2024,20900.0,Gasolina,Automática,5500
Mercedes Benz,Gle 400 Coupe,2019,49500.0,Gasolina,Automática,39700
Mercedes Benz,Cla 180 Coupe,2019,18900.0,Gasolina,Automática,72200
Jeep,Compass,2025,27500.0,Gasolina,Automática,1800
Mercedes Benz,Glc 200 Coupe,2024,67900.0,Gasolina-Hibrido,Automática,12000
Mercedes Benz,C-200,2022,39500.0,Hibrido,Automática,13000
Mercedes Benz,Gls 450,2023,87900.0,Gasolina-Hibrido,Automática,33000
Mercedes Benz,Eqa 350,2023,57500.0,ElÃ©ctrico,Automática,11500
Mercedes Benz,Cla 45 Amg,2021,57500.0,Gasolina,Automática,17000
Mercedes Benz,Glc 200 Coupe,2024,68900.0,Gasolina-Hibrido,Automática,1500
Mercedes Benz,Gla 180,2020,21900.0,Gasolina,Automática,61700
Land Rover,Range Rover Vogue,2016,99000.0,Gasolina,Automática - Secuencial,29000
Maserati,Grand Turismo,2018,119900.0,Gasolina,Automática - Secuencial,9000
Mercedes Benz,Amg Sl 55 4Matic+,2022,279000.0,Gasolina,Automática - Secuencial,1200
Bmw,M2 Coupe,2018,49900.0,Gasolina,Automática - Secuencial,34000
Mercedes Benz,E 63 Amg S,2014,60000.0,Gasolina,Automática - Secuencial,51000
Audi,Rs6 Avant,2017,89000.0,Gasolina,Automática - Secuencial,25000
Porsche,Taycan,2021,99900.0,ElÃ©ctrico,Automática,30000
Audi,Rsq8,2022,129000.0,Gasolina,Automática - Secuencial,69900
Chevrolet,Tahoe,2022,220000.0,Gasolina,Automática,10000
Bmw,M3 Sedã¡N,2018,57900.0,Gasolina,Automática - Secuencial,24000
Audi,Rs6-S Avant,2023,,Gasolina,Automática - Secuencial,5000
Land Rover,Defender,2024,99900.0,Gasolina-Hibrido,Automática - Secuencial,4600
Lexus,Ls 500H,2018,69900.0,Gasolina-Hibrido,Automática - Secuencial,27000
Mercedes Benz,C63-Amg,2011,29900.0,Gasolina,Automática - Secuencial,46000
Mercedes Benz,Sec380,1983,19000.0,Gasolina,Automática,127000
Bmw,428I,2015,24900.0,Gasolina,Automática - Secuencial,48000
Mercedes Benz,Gle 53 Amg,2021,87500.0,Gasolina,Automática - Secuencial,33000
Mercedes Benz,G63 Amg,2014,149000.0,Gasolina,Automática - Secuencial,45000
Land Rover,Range Rover Sport,2010,23990.0,Gasolina,Automática - Secuencial,80000
Mercedes Benz,E-200,2021,45000.0,Gasolina,Automática - Secuencial,17000
Ford,Mustang,1966,24500.0,Gasolina,Mecánica,
Mercedes Benz,Slk230 Kompresor,1997,19500.0,Gasolina,Automática - Secuencial,37000
Land Rover,Discovery Sport,2023,59000.0,Gasolina,Automática - Secuencial,21000
Maserati,Levante Trofeo,2019,,Gasolina,Automática - Secuencial,10000
Porsche,Macan S,2015,,Gasolina,Automática - Secuencial,88000
Mercedes Benz,Glc 200,2024,69900.0,Gasolina-Hibrido,Automática - Secuencial,700
Porsche,Cayenne Gts,2016,44900.0,Gasolina,Automática - Secuencial,58000
Mercedes Benz,Gl-500,2014,55000.0,Gasolina,Automática - Secuencial,80000
Mini,Countryman Jcw,2022,42000.0,Gasolina,Automática - Secuencial,25000
Maserati,Levante,2020,55900.0,Gasolina,Automática - Secuencial,62000
Porsche,Cayenne,2013,26900.0,Gasolina,Automática - Secuencial,62000
Bmw,X1 18I,2019,24900.0,Gasolina,Automática - Secuencial,58000
Land Rover,Range Rover Sport,2017,40000.0,Gasolina,Automática - Secuencial,76000
Land Rover,Range Rover Sport,2013,27900.0,Gasolina,Automática - Secuencial,108000
Bmw,X5 40I,2024,87991.0,Gasolina,Automática,23606
Bmw,X1 18I,2023,41991.0,Gasolina,Automática,20884
Jeep,Renegade,2022,17000.0,Gasolina,Mecánica,65002
Mercedes Benz,Cla 200,2022,34990.0,Gasolina,Automática - Secuencial,5800
Bmw,X6 40I,2023,87991.0,Gasolina,Automática,2351
Jeep,Compass,2024,28000.0,Gasolina,Automática,35210
Bmw,X5 40I,2023,77991.0,Gasolina,Automática,31866
Mitsubishi,Asx,2019,13900.0,Gasolina,Mecánica,38000
Peugeot,Boxer,2020,24900.0,Diesel,Mecánica,20292
Mazda,Cx-90,2024,55500.0,Gasolina,Automática - Secuencial,8000
Subaru,Crosstrek,2024,29900.0,Gasolina,Automática - Secuencial,7000
Lexus,Lx 570 Plus,2021,95000.0,Gasolina,Automática - Secuencial,12598
Bmw,I4,2024,85991.0,ElÃ©ctrico,Automática,2284
Bmw,X6 40I,2023,87991.0,Gasolina,Automática,8884
Bmw,X5 40I,2022,75991.0,Gasolina,Automática,35137
Bmw,Ix3,2023,71991.0,ElÃ©ctrico,Automática,1669
Bmw,X5 M60I,2024,114991.0,Gasolina,Automática,806
Bmw,Ix,2024,104991.0,ElÃ©ctrico,Automática,3739
Bmw,Ix,2022,95991.0,ElÃ©ctrico,Automática,3727
Bmw,Ix1,2023,63991.0,ElÃ©ctrico,Automática,425
Bmw,X3 M40I,2024,81991.0,Gasolina,Automática,2135
Bmw,X5 M,2024,183991.0,Gasolina,Automática,2001
Mini,Hatch 3Dr,2023,31991.0,ElÃ©ctrico,Automática,11685
Bmw,330E,2023,46991.0,Hibrido,Automática,17356
Bmw,X-3,2023,71991.0,ElÃ©ctrico,Automática,6371
Bmw,X4 M40I,2023,87991.0,Gasolina,Automática,20317
Bmw,M135I,2023,46991.0,Gasolina,Automática,2392
Bmw,330E,2023,46991.0,Gasolina-Hibrido,Automática,18653
Bmw,M135I,2023,46991.0,Gasolina,Automática,12102
Bmw,X1,2023,63991.0,ElÃ©ctrico,Automática,2324
Bmw,X3 30E,2023,57991.0,Hibrido,Automática,6885
Bmw,Ix2,2024,70991.0,ElÃ©ctrico,Automática,1663
Bmw,I5,2024,94991.0,ElÃ©ctrico,Automática,1962
Bmw,X2 M35I,2024,70991.0,Gasolina,Automática,4175
Bmw,X1 25E,2024,54991.0,Hibrido,Automática,14778
Bmw,I4,2023,84991.0,ElÃ©ctrico,Automática,3810
Bmw,740I,2024,124991.0,Gasolina,Automática,36
Bmw,X3 M40I,2023,79991.0,Gasolina,Automática,27832
Bmw,X3 M40I,2024,81991.0,Gasolina,Automática,365
Bmw,530E,2023,67991.0,Hibrido,Automática,10740
Bmw,M135I,2023,46991.0,Gasolina,Automática,6151
Bmw,X5 40I,2022,73991.0,Gasolina,Automática,46302
Bmw,M235I Xdrive Grand Coupã©,2024,57991.0,Gasolina,Automática,151
Bmw,X5 40I,2019,62991.0,Gasolina,Automática,38666
Bmw,X2 20I,2019,30991.0,Gasolina,Automática,29663
Bmw,X3 20I,2019,33991.0,Gasolina,Automática,49769
Bmw,X5 40I,2023,78991.0,Gasolina,Automática,14028
Bmw,X3 30E,2024,58991.0,Hibrido,Automática,12584
Chery,Tiggo 7 Pro,2023,17500.0,Gasolina,Automática,51506
Hyundai,Santa Fe,2022,26000.0,Gasolina,Automática,46753
Honda,Cr-V,2023,37000.0,Gasolina,Automática,39628
Jeep,Compass Sport,2022,24900.0,Gasolina,Automática - Secuencial,10582
Ford,Ecosport,2020,15000.0,Gasolina,Automática,23517
Kia,Carnival,2015,25900.0,Diesel,Automática - Secuencial,83029
Jeep,Grand Cherokee Laredo,2019,29900.0,Gasolina,Automática - Secuencial,61928
Jeep,Grand Cherokee Laredo,2016,26900.0,Gasolina,Automática - Secuencial,112265
Jeep,Gladiator,2021,79900.0,Gasolina,Automática - Secuencial,29927
Ford,Explorer,2018,38000.0,Gasolina,Automática,51486
Mg,Zx Plus,2023,18500.0,Dual,Automática - Secuencial,30603
Subaru,Outback,2019,28900.0,Gasolina,Automática - Secuencial,53284
Mercedes Benz,Gla 180,2019,26900.0,Gasolina,Automática,39183
Kia,Mohave,2018,24900.0,Gasolina,Automática,35796
Mercedes Benz,Amg A 45S 4 Matic,2022,67900.0,Gasolina,Automática - Secuencial,14026
Toyota,4Runner,2012,32900.0,Dual,Automática - Secuencial,170435
Bmw,X3,2018,38500.0,Gasolina,Automática - Secuencial,53504
Toyota,Rav4,2022,36000.0,Gasolina,Automática - Secuencial,48520
Bmw,M4,2023,116000.0,Gasolina,Automática - Secuencial,4805
Bmw,M5,2023,135000.0,Gasolina,Automática - Secuencial,2234
Audi,A4,2017,22500.0,Gasolina,Automática - Secuencial,51132
Chevrolet,Traverse,2017,19900.0,Gasolina,Automática - Secuencial,114593
Bmw,X1,2016,21900.0,Gasolina,Automática - Secuencial,69711
Volkswagen,T-Cross,2023,24500.0,Gasolina,Automática - Secuencial,24059
Hyundai,H-1,2012,21500.0,Diesel,Automática,78948
Mitsubishi,Montero Sport,2019,34900.0,Gasolina,Automática - Secuencial,86784
Mitsubishi,Montero Sport,2017,36900.0,Diesel,Automática - Secuencial,104037
Lexus,Lbx,2025,38500.0,Gasolina-Hibrido,Automática - Secuencial,6828
Audi,A3 Sedan,2019,22900.0,Gasolina,Automática - Secuencial,63510
Nissan,X-Trail,2023,38900.0,Gasolina,Automática - Secuencial,17585
Honda,Pilot,2018,26900.0,Gasolina,Automática,66193
Volkswagen,Jetta,2020,18900.0,Gasolina,Automática - Secuencial,29417
Mercedes Benz,Gle 400 4Matic,2018,39900.0,Gasolina,Automática - Secuencial,56743
Jeep,Grand Cherokee Laredo,2013,16900.0,Gasolina,Automática - Secuencial,164333
Nissan,Frontier,2014,14500.0,Diesel,Mecánica,116478
Toyota,Hilux,2024,30900.0,Diesel,Mecánica,32492
Volkswagen,Tiguan Allspace,2021,22500.0,Gasolina,Automática - Secuencial,49951
Bmw,318I,2017,16900.0,Gasolina,Automática - Secuencial,79857
Hyundai,Creta,2022,20900.0,Gasolina,Automática - Secuencial,50621
Mitsubishi,Montero Sport,2019,40900.0,Diesel,Mecánica,69975
Bmw,118I,2017,17500.0,Gasolina,Automática - Secuencial,65591
Ford,Bronco Sport,2022,36900.0,Gasolina,Automática - Secuencial,29509
Honda,Pilot,2016,27500.0,Gasolina,Automática,110591
Nissan,Pathfinder,2016,17900.0,Gasolina,Automática,42308
Bmw,X1 20I,2022,42900.0,Gasolina,Automática - Secuencial,15940
Bmw,M235I,2015,29900.0,Gasolina,Automática - Secuencial,70798
Kia,Sorento,2015,22500.0,Gasolina,Automática - Secuencial,62483
Jeep,Grand Cherokee Laredo,2014,28900.0,Gasolina,Automática - Secuencial,87144
Dodge,Durango,2018,37900.0,Gasolina,Automática - Secuencial,34589
Subaru,Xv,2018,22900.0,Gasolina,Automática,36227
Toyota,Rav4,2019,28900.0,Gasolina,Automática - Secuencial,27877
Bmw,X1 18I,2019,29900.0,Gasolina,Automática - Secuencial,50563
Land Rover,Discovery Sport,2016,27900.0,Gasolina,Automática,85783
Jeep,Grand Cherokee Limited,2012,18900.0,Gasolina,Automática - Secuencial,98592
Kia,Sportage,2018,28500.0,Gasolina,Automática - Secuencial,41236
Dodge,Durango,2018,34900.0,Gasolina,Automática - Secuencial,143177
Bmw,X1 20I,2014,21500.0,Gasolina,Automática - Secuencial,23957
Volkswagen,Tiguan,2015,18900.0,Gasolina,Automática - Secuencial,57186
Bmw,750Li,2013,42900.0,Gasolina,Automática - Secuencial,25034
Bmw,X3 30I,2018,39900.0,Gasolina,Automática - Secuencial,68240
Dodge,Durango,2018,35900.0,Gasolina,Automática - Secuencial,45780
Dodge,Durango,2007,15900.0,Dual,Automática,183087
Kia,Niro,2022,28900.0,Gasolina-Hibrido,Automática - Secuencial,8710
Mitsubishi,Montero Sport,2023,45900.0,Gasolina,Automática - Secuencial,32599
Lexus,Ux 250H Luxury,2022,36900.0,Gasolina-Hibrido,Automática - Secuencial,15388
Mercedes Benz,Cla 45 Amg,2019,49900.0,Gasolina,Automática - Secuencial,14962
Chevrolet,Captiva,2022,21900.0,Gasolina,Mecánica,28237
Volkswagen,Jetta,2017,14500.0,Gasolina,Mecánica,61846
Volkswagen,Virtus,2018,15900.0,Gasolina,Automática - Secuencial,48540
Mazda,Cx-9,2020,39000.0,Gasolina,Automática - Secuencial,37482
Lexus,Rx 450Hl,2019,48000.0,Gasolina-Hibrido,Automática - Secuencial,59306
Chery,Tiggo 8,2023,18900.0,Gasolina,Mecánica,18247
Audi,Q3,2020,33900.0,Gasolina,Automática - Secuencial,30675
Bmw,X5 35I,2013,19900.0,Gasolina,Automática - Secuencial,100364
Bmw,X3 28I,2017,32900.0,Gasolina,Automática - Secuencial,62131
Porsche,Cayenne,2016,36500.0,Gasolina,Automática - Secuencial,75500
Bmw,X1 20I,2018,30900.0,Gasolina,Automática - Secuencial,69723
Mazda,Cx-9,2022,42900.0,Dual,Automática - Secuencial,23245
Bmw,X5 40I,2020,69900.0,Gasolina,Automática - Secuencial,21441
Ford,Explorer,2008,15500.0,Gas GLP,Automática,100732
Land Rover,Range Rover Evoque,2013,23500.0,Gasolina,Automática - Secuencial,70081
Honda,Pilot,2021,39900.0,Gasolina,Automática,49694
Mazda,Cx-9,2015,16500.0,Dual,Automática - Secuencial,144079
Audi,Tt Coupe,2018,39000.0,Gasolina,Automática - Secuencial,40327
Volkswagen,Jetta Gli,2009,11500.0,Gasolina,Mecánica,95845
Mazda,Cx-3,2018,19500.0,Gasolina,Automática - Secuencial,56714
Volkswagen,Amarok,2015,27500.0,Diesel,Automática - Secuencial,117329
Jeep,Grand Cherokee Limited,2012,17500.0,Gasolina,Automática,146788
Jeep,Grand Cherokee Laredo,2015,26500.0,Diesel,Automática - Secuencial,115849
Chevrolet,Traverse,2018,31500.0,Gasolina,Automática,46573
Volkswagen,Bora,2008,6900.0,Gasolina,Mecánica,157003
Toyota,Hilux,2023,40900.0,Diesel,Mecánica,22273
Bmw,X4 20I,2024,63000.0,Gasolina,Automática - Secuencial,5624
Subaru,Legacy,2020,24900.0,Gasolina,Automática - Secuencial,25366
Toyota,Hilux,2019,26500.0,Diesel,Mecánica,185102
Volkswagen,Amarok,2018,26900.0,Diesel,Mecánica,88313
Porsche,Cayenne,2016,49900.0,Gasolina,Automática - Secuencial,41426
Ford,Explorer,2019,35000.0,Gasolina,Automática,32552
Honda,Pilot,2013,22900.0,Gas GLP,Automática,74996
Volkswagen,Amarok,2018,23900.0,Diesel,Mecánica,150002
Audi,Q5,2018,34900.0,Gasolina,Automática - Secuencial,81924
Mazda,Cx-5,2017,16500.0,Gasolina,Automática - Secuencial,105327
Mazda,3,2020,18900.0,Gasolina,Mecánica,30713
Bmw,X3 35I,2012,18900.0,Gasolina,Automática - Secuencial,102000
Chevrolet,Tracker,2019,17900.0,Gasolina,Automática - Secuencial,20879
Haval,H6,2024,27900.0,Gasolina,Automática - Secuencial,4520
Bmw,X4 30I,2024,69500.0,Gasolina,Automática - Secuencial,1278
Chevrolet,Suburban,2018,39500.0,Gasolina,Automática - Secuencial,67160
Bmw,X3 20I,2017,27500.0,Gasolina,Automática - Secuencial,44085
Honda,Cr-V,2008,11800.0,Gasolina,Automática,123065
Toyota,Fortuner,2015,39900.0,Diesel,Automática,51930
Jeep,Grand Cherokee Srt,2015,37900.0,Gasolina,Automática - Secuencial,76068
Chevrolet,Traverse,2022,31500.0,Gasolina,Automática,12408
Mitsubishi,Asx,2019,16500.0,Gasolina,Automática,57892
Volkswagen,Tiguan Allspace,2017,17500.0,Gasolina,Automática - Secuencial,71749
Bmw,X1,2019,21500.0,Gasolina,Automática,55048
Chevrolet,Captiva,2021,18500.0,Gasolina,Automática,52407
Honda,City,2022,17500.0,Gasolina,Automática,11625
Peugeot,2008,2023,19000.0,Gasolina,Automática,23243
Volkswagen,Tiguan Allspace,2018,21500.0,Gasolina,Automática,43228
Kia,Niro,2022,24500.0,Gasolina,Automática,25559
Hyundai,Creta Grand,2024,24500.0,Gas GLP,Mecánica,74
Mazda,3,2016,12500.0,Gasolina,Mecánica,83428
Toyota,Agya,2020,10500.0,Gasolina,Mecánica,42947
Jeep,Renegade,2023,20500.0,Gasolina,Automática,23258
Geely,Okavango,2023,24490.0,Gasolina-Hibrido,Automática,15
Jetour,Dashing,2024,23500.0,Gasolina,Automática,8177
Baic,X55,2023,19490.0,Gasolina,Automática,80
Renault,Captur,2021,19500.0,Gasolina,Automática,50189
Kia,Cerato,2017,13000.0,Dual,Mecánica,78843
Peugeot,Pickup Kp1,2023,27500.0,Diesel,Mecánica,21193
Ford,Ranger,2022,27500.0,Diesel,Mecánica,52393
Ford,Escape,2024,37990.0,Hibrido,Automática,
Ford,Mustang,2024,61990.0,Gasolina,Automática,
Renault,Kardian,2025,20990.0,Gasolina,Automática,
Ford,Bronco,2024,84990.0,Gasolina,Automática,
Hyundai,Kona Hev,2025,24990.0,Hibrido,Automática,
Mazda,2 Sport,2025,21490.0,Gasolina,Automática,
Honda,Accord,2025,43990.0,Gasolina,Automática,
Honda,Type R,2024,56990.0,Gasolina,Mecánica,
Hyundai,Stargazer,2025,22490.0,Gasolina,Automática,
Mazda,2,2025,20790.0,Gasolina,Mecánica,
Mazda,6,2025,29290.0,Gasolina,Automática,
Nissan,X-Trail E-Power,2025,47740.0,Hibrido,Automática,
Mazda,Mx 5,2025,45990.0,Gasolina,Automática,
Nissan,Qashqai,2025,26550.0,Gasolina,Automática,
Renault,Master Minubus,2025,43990.0,Diesel,Mecánica,
Honda,Civic,2024,34990.0,Gasolina,Automática,
Mazda,3,2025,26990.0,Gasolina,Mecánica,
Mazda,3 Sport,2025,27490.0,Gasolina,Mecánica,
Ford,F-150,2024,48890.0,Gasolina,Automática,
Ford,Explorer,2025,51990.0,Gasolina,Automática,
Hyundai,Tucson,2025,27590.0,Gasolina,Mecánica,
Hyundai,Palisade,2025,49990.0,Gasolina,Automática,
Renault,Duster,2025,18990.0,Gasolina,Mecánica,
Ford,Ranger,2024,31990.0,Diesel,Mecánica,
Ford,Ranger Raptor,2024,66990.0,Gasolina,Automática - Secuencial,
Honda,City,2024,19990.0,Gasolina,Automática,
Honda,Pilot,2025,57990.0,Gasolina,Automática,
Hyundai,I20 Hb,2025,17390.0,Gasolina,Mecánica,
Hyundai,Venue,2025,18490.0,Gasolina,Mecánica,
Nissan,Versa,2025,18470.0,Gasolina,Mecánica,
Nissan,Urvan,2025,43010.0,Diesel,Mecánica,
Nissan,Sentra,2024,18190.0,Gasolina,Mecánica,
Nissan,Frontier,2025,29330.0,Diesel,Mecánica,
Renault,Koleos,2025,25990.0,Gasolina,Mecánica,
Renault,Oroch,2025,21490.0,Gasolina,Mecánica,
Ford,Bronco Sport,2024,45990.0,Gasolina,Automática,
Ford,Expedition,2024,81990.0,Gasolina,Automática,
Ford,F-150 Raptor,2024,99990.0,Gasolina,Automática - Secuencial,
Honda,Cr-V,2024,38490.0,Gasolina,Automática,
Hyundai,Accent,2025,16990.0,Gasolina,Mecánica,
Hyundai,Creta,2025,22990.0,Gasolina,Mecánica,
Hyundai,Santa Fe,2025,39090.0,Gasolina,Automática - Secuencial,
Mazda,Cx-3,2025,24190.0,Gasolina,Mecánica,
Mazda,Cx-5,2025,28990.0,Gasolina,Mecánica,
Mazda,Cx-30,2025,27790.0,Gasolina,Mecánica,
Mazda,Cx-9,2025,38990.0,Gasolina,Automática,
Mazda,Cx-90,2025,47490.0,Gasolina,Automática,
Nissan,Kicks,2025,20690.0,Gasolina,Mecánica,
Renault,Stepway,2025,17490.0,Gasolina,Mecánica,
Ford,Territory,2025,25990.0,Gasolina,Automática,
Honda,Hr-V,2025,26990.0,Gasolina,Mecánica,
Hyundai,Grand I10,2025,12290.0,Gasolina,Mecánica,
Hyundai,Creta Grand,2025,26490.0,Gasolina,Mecánica,
Mazda,Bt-50,2025,29990.0,Gasolina,Mecánica,
Mazda,Cx-60,2025,43490.0,Gasolina,Automática,
Renault,Kwid,2025,9990.0,Gasolina,Mecánica,
Ford,Maverick,2024,25990.0,Gasolina,Automática,
Honda,Zr-V,2024,30990.0,Gasolina,Automática,
Honda,City Touring,2024,20990.0,Gasolina,Mecánica,
